Product Name,Brand,Price,Picture,Description,THC content,CBD content,Flower type,Category
VET CBD: REGULAR STRENGTH 125MG:6.25MG (CBD:THC) 1OZ TINCTURE,VET CBD,$35   6.25 milligrams,https://tymber-blaze-products.imgix.net/04ab8f03-c2f7-4689-8d6a-7430215616a2.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Support joint mobility support normal brain function help maintain normal GI health and help maintain calmness---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 6.25MG,CBD: 125.0MG,,"Tinctures, Just In!"
VET CBD: REGULAR STRENGTH 1000MG:50MG (CBD:THC) 2OZ TINCTURE,VET CBD,$105   50.0 milligrams,https://tymber-blaze-products.imgix.net/58788d4f-9bac-4eac-ac29-dd2575d2ab07.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Support joint mobility support normal brain function help maintain normal GI health and help maintain calmness---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 50.0MG,CBD: 1000.0MG,,"Tinctures, Just In!"
VET CBD: EXTRA STRENGTH 500MG:50MG (CBD:THC) 2OZ TINCTURE,VET CBD,$87   50.0 milligrams,https://tymber-blaze-products.imgix.net/95b0781c-1e05-4454-ae34-ea933b2c29a3.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Support joint mobility support normal brain function and help maintain normal GI health---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 50.0MG,CBD: 500.0MG,,"Tinctures, Just In!"
VET CBD: EXTRA STRENGTH 250MG:25MG (CBD:THC) 2OZ TINCTURE,VET CBD,$55   25.0 milligrams,https://tymber-blaze-products.imgix.net/3f088685-0123-4149-8e69-1bb014de8805.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Support joint mobility support normal brain function and help maintain normal GI health---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 25.0MG,CBD: 250.0MG,,"Tinctures, Just In!"
PAPA & BARKLEY: THC RICH TINCTURE (1:CBD: 3THC) 30ml,PAPA & BARKLEY,$80   649.8 milligrams,https://tymber-blaze-products.imgix.net/e849e296-9096-4f62-bfc9-b52e5f685367.jpg?auto=format&ixlib=react-9.8.1&h=300,"Papa & Barkley's 1:3 CBD:THC Releaf Tincture is a slippery sublingual with an herbal flavor. It feels similar to pouring a spoonful of olive oil under your tongue. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 649.8MG,,,"Tinctures, Just In!"
PAPA & BARKLEY: THC 1000MG TINCTURE 15ML,PAPA & BARKLEY,$60   906.07 milligrams,https://tymber-blaze-products.imgix.net/694719e4-cfdb-4a57-90c6-59e33098328a.jpg?auto=format&ixlib=react-9.8.1&h=300,"With the most potent dose of THC, this tincture maximizes the power of the plant to relieve. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 906.07MG,,HYBRID,"Tinctures, Just In!"
PAPA & BARKLEY: CBN SLEEP TINCTURE 15ML,PAPA & BARKLEY,$65   133.4 milligrams,https://tymber-blaze-products.imgix.net/PB_CA_Sleep_15mlReleafTincture_Bottle_ProductImage_PDPMainGallery_Cream_01_2023-08-17-235744_hmdn-Background-Removed-Large-d50f85a0-7b26-408e-9798-bf79df014845.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Every drop of this natural CBN oil delivers the perfect combination of CBD for relaxation, THC for comfort, and CBN for sedative effects to help you sleep better night after night. Our vegan, sleep capsules are formulated with a powerful combination of CBD for relaxation, THC for comfort, and CBN for sedative effects. These capsules have been shown to help you fall asleep fast, stay asleep longer an wake up refreshed with no grogginess. Great for all cannabis consumers looking for more effective, natural sleep solutions. Best for all cannabis and those looking for a precise, easy-to-consume and long lasting (up to 8 hours) cannabis solution.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 133.4MG,,,"Tinctures, Just In!"
PAPA & BARKLEY: CBD RICH TINCTURE (30CBD:1THC)15ml,PAPA & BARKLEY,$58   14.5 milligrams,https://tymber-blaze-products.imgix.net/06f3a2ff-0960-4e73-89cc-7a4bce0437ce.png?auto=format&ixlib=react-9.8.1&h=300,"Tinctures provide a holistic, discreet and flexible option. Our tinctures come in a variety of ratios, allowing you to customize your care to your needs. Our tinctures can be taken under the tongue (sublingually), swallowed, or added to your favorite green juice or smoothie for a micro-dosed boost.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 14.5MG,,,"Tinctures, Just In!"
PAPA & BARKLEY: CBD RICH RELEAF TINCTURE (30CBD:1THC) 30ml,PAPA & BARKLEY,$100   29.0 milligrams,https://tymber-blaze-products.imgix.net/ea64a013-fef8-4b26-93a1-c94418572974.jpg?auto=format&ixlib=react-9.8.1&h=300,"CBD Rich Releaf tinctures 30:1 by Papa & Barkley provide a flexible option for whole-body comfort. One of the speediest ways to feel the benefits of cannabinoids, this fast-acting concentrated liquid offers strong relief from pain and inflammation. Its effects are felt throughout the entire body within fifteen minutes, and dosage can be customized based on personal preference to last over three hours. Add it as an earthy, rich ingredient in craft mocktails and smoothies, or drop it sublingually underneath the tongue. Our tincture stands out because it’s made with MCT oil, which helps your body metabolize the cannabinoids quicker. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 29.0MG,,,"Tinctures, Just In!"
PAPA & BARKLEY: 1:1 CBD:THC RELEAF TINCTURE 30ML,PAPA & BARKLEY,$80   458.58 milligrams,https://tymber-blaze-products.imgix.net/PB_CA_1to1_30mlReleafTincture_Bottle_ProductImage_PDPMainGallery_Cream_01-Background-Removed-Large-d0998f14-aa72-4360-b23f-535260bb81fa.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Our 1:1 Tincture is balanced with equal parts CBD and THC and is great for those looking for whole-body comfort and a balanced state of mind. Ideal for cannabis consumers who are comfortable with THC. Crafted with the utmost simplicity, containing only two ingredients: MCT oil and cannabis, this tincture can start to take effect within just 15 minutes, offering a natural and quick-acting solution to enhance both body and mind.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 458.58MG,,,"Tinctures, Just In!"
PAPA & BARKLEY: 1:1 CBD:THC RELEAF TINCTURE 15ML,PAPA & BARKLEY,$40   215.48 milligrams,https://tymber-blaze-products.imgix.net/PB_CA_1to1_15mlReleafTincture_Bottle_ProductImage_PDPMainGalleryCream_01-Background-Removed-Large-8dff67e2-9801-44a1-9042-e4f3d522742f.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Our 1:1 Tincture is balanced with equal parts CBD and THC and is great for those looking for whole-body comfort and a balanced state of mind. Ideal for cannabis consumers who are comfortable with THC. Crafted with the utmost simplicity, containing only two ingredients: MCT oil and cannabis, this tincture can start to take effect within just 15 minutes, offering a natural and quick-acting solution to enhance both body and mind.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 215.48MG,,,"Tinctures, Just In!"
PAPA & BARKLEY: THCa TINCTURE 1:1 30ml,PAPA & BARKLEY,$90   515.87 milligrams,https://tymber-blaze-products.imgix.net/PB_CA_1to1a_30mlReleafTincture_Bottle_ProductImage_PDPMainGallery_Cream_01-Background-Removed-Large-3c3fd18f-2431-4bc0-aacc-4937a01d6420.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Its effects are felt throughout the entire body within fifteen minutes, and dosage can be customized based on personal preference to last over three hours. Add it as an earthy, rich ingredient in craft mocktails and smoothies or drop it sublingually underneath the tongue. Our tincture stands out because it’s made with MCT oil, which helps your body metabolize the cannabinoids quicker—those in-the-know call it bioavailability. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 515.87MG,,,"Tinctures, Just In!"
BEANIE: WHEELHOUSE YELLOW,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7393-2-Large-6cc4dd03-bf9b-48b9-bd58-d22b76bc9945.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
BEANIE: WHEELHOUSE STEEL BLUE,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7395-2-Large-1da19d13-1c8d-480e-a083-cf39a66b33e1.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
BEANIE: WHEELHOUSE ORANGE,,$28   ,https://tymber-blaze-products.imgix.net/67bedce6-9f36-4219-b7b2-521b46c56a52.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
BEANIE: WHEELHOUSE MAROON,,$28   ,https://tymber-blaze-products.imgix.net/52e41a41-f0d7-424a-a830-671e0f4ee48e.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
BEANIE: WHEELHOUSE GREEN,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7394-2-Large-e63f5e0b-1807-4176-a95f-8bbd57629a41.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
BEANIE: WHEELHOUSE BROWN,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7396-2-Large-52870fd8-2735-4559-acf7-91641a6b334b.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
BEANIE: WHEELHOUSE BLACK,,$28   ,https://tymber-blaze-products.imgix.net/76c8d2ac-b503-4351-9de7-b214a0eaa698.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
WHEELHOUSE: BLACK (XL) ZIP UP HOODIES BY INDUSTRY HORROR AUTISM AWARENESS,Wheelhouse,$50   ,https://tymber-blaze-products.imgix.net/22bb05d8-3f3e-4404-9e23-01ae9d404ba5.png?auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
WHEELHOUSE: BLACK (MEDIUM) ZIP UP HOODIES BY INDUSTRY HORROR AUTISM AWARENESS,Wheelhouse,$50   ,https://tymber-blaze-products.imgix.net/22bb05d8-3f3e-4404-9e23-01ae9d404ba5.png?auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
WHEELHOUSE: BLACK (LARGE) ZIP UP HOODIES BY INDUSTRY HORROR AUTISM AWARENESS,Wheelhouse,$50   ,https://tymber-blaze-products.imgix.net/22bb05d8-3f3e-4404-9e23-01ae9d404ba5.png?auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
WHEELHOUSE: BLACK (3XL) ZIP UP HOODIES BY INDUSTRY HORROR AUTISM AWARENESS,Wheelhouse,$50   ,https://tymber-blaze-products.imgix.net/22bb05d8-3f3e-4404-9e23-01ae9d404ba5.png?auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
HAT: WHEELHOUSE TAN EMBROIDERED TRUCKER SNAPBACK,Wheelhouse,$40   ,https://tymber-blaze-products.imgix.net/IMG_6883-b59ca8f4-904a-4ddf-9d48-e57491be6494.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
HAT: WHEELHOUSE GREY EMBROIDERED TRUCKER SNAPBACK,Wheelhouse,$40   ,https://tymber-blaze-products.imgix.net/IMG_6111%20Large-30e3a32f-bb33-4eee-a7cd-590b6984b38e.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
HAT: GREEN CAMO WHEELHOUSE SNAPBACK,,$30   ,https://tymber-blaze-products.imgix.net/3800c363-e259-403e-9ae3-9ae187149bdf.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
HAT: BLUE DIGITAL CAMO WHEELHOUSE SNAPBACK,Wheelhouse,$30   ,https://tymber-blaze-products.imgix.net/6e6ce435-5ca8-4759-b934-d563feb376ed.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
"T-SHIRT: SMALL SLATE BLUE, BLUE DREAM",Wheelhouse,$21.99   ,https://tymber-blaze-products.imgix.net/1133afb2-1dd0-4de0-81c6-4bd824e1b4de.png?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We carry a variety of consumption styles and sizes including accessories, concentrates, edibles, drinks, tinctures, topicals, vape pens and carts, and flower in eighths, quarters, half ounces and full ounces. We offer weed delivery, pick-up, and express pick-up through our locker system if you pay ahead online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
